smiles,sa_score,logp,qed,heavy_atom_count,molecular_weight,h_bond_donors,h_bond_acceptors,lipinski_violations,pass_lipinski,ring_3_count,ring_3_prob,ring_4_count,ring_4_prob,ring_5_count,ring_5_prob,ring_6_count,ring_6_prob,ring_7_count,ring_7_prob,ring_8_count,ring_8_prob,ring_9_count,ring_9_prob,ring_10_count,ring_10_prob,ring_11_count,ring_11_prob,total_rings
O=C(CCc1ccc(CN2C=CCOC2)cc1)c1ccccc1,2.491232533,3.8055,0.760176492,23,307.1572289,0,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
CC1C(=O)CC(=O)C(Oc2cccc(CC=CCC(=O)O)c2)C1(O)F,4.152714165,1.8435,0.599698191,25,350.1165665,2,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CC(C)CCc1ccc(Oc2ccccc2)cc1,1.487214538,5.0675,0.708806034,18,240.1514153,0,1,1,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CC1(O)CCC(Oc2cccc(C(=O)NC(=O)C(O)CC(O)C3OCCOC3C=O)c2)C(O)C1O,4.897813787,-1.9482,0.218786864,35,497.1897108,6,11,2,FALSE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
CC(CC(O)CO)Oc1cc(Oc2ccc(C(=O)Oc3cc(CC(O)CC(CO)CC(=O)O)c(C(=O)O)cc3)cc2F)ccc1,4.08739068,3.4227,0.093927709,45,630.2112548,6,10,2,FALSE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)COC(=O)c1ccc(Cc2ccc(OC3C(O)OC(C(O)C(=O)O)OC3CO[PH](=O)(=O)O)cc2)cc1O,4.838105425,-0.243,0.138091823,40,588.0880213,6,13,3,FALSE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=Nc1c(Cl)cccc1,2.173614469,2.7379,0.553246533,9,140.9981414,0,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=C(O)c1cc(Oc2ccc(C(=O)Nc3ccccc3)cc2)ccc1,1.564220467,4.4294,0.724080652,25,333.100108,2,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
CN(CC(O)C(O)c1ccccc1)c1cc2c(nc1)nc(-c1cc(Cl)c(CN)cc1)cc2,3.430021603,3.9396,0.39607824,32,448.1666037,3,6,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
CCOC(=O)c1cc(N2CC(=O)c3c(cccc3)C2=O)ccc1,2.016204388,2.7064,0.817811778,23,309.100108,0,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
CCOC(C(=O)O)(C(=O)OC)N(Cc1ccc(C(N=Cc2cc(F)ccc2O)NCC(O)CO)cc1)C1(COP(=O)(O)O)OCC(C(=O)O)O1,5.347753711,-0.3527,0.03009238,50,733.189547,8,15,3,FALSE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3
CCc1ccccc1,1,2.249,0.514757822,8,106.0782503,0,0,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=C(O)CCOc1c2OC(=O)C(COP(=O)(O)O)(C(=O)OCC(=O)O)Oc2cc(Oc2ccc(-c3cc(OCC(=O)O)c(F)cc3O)cc2)c1,4.0053595,2.0812,0.053280758,50,726.0633434,6,14,3,FALSE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
FC(F)(F)CSCc1ccccc1,1.997085904,3.4821,0.729152374,13,206.0377059,0,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
C=CC=CCc1ccccc1,2.212953702,2.9713,0.571987291,11,144.0939004,0,0,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=Cc1cc(C(Cl)CCCl)ccc1,2.983804359,3.4079,0.557462651,13,216.0108703,0,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=C(C=CCO)Oc1cc(Cl)c(F)cc1,2.28851961,1.933,0.490395184,15,230.0146,1,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Nc1ncc(F)cc1Oc1cc(OC(CCC(=O)O)CC(=O)O)cc(C(=O)O)c1,3.1044566,2.3803,0.457551736,29,408.0968937,4,7,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=NC(=O)c1c(OCC(=O)O)ccc(F)c1,2.220045076,1.1957,0.779601924,16,227.0230005,1,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
C=CN(CCOc1cccc(-c2cc(CCCC(C)C)c(C3=NNN3)cc2)c1)CC(O)CCC(C)C1CNC(C(O)CC(O)C(O)CO)OC1,5.353159379,3.6792,0.077246779,50,697.4414492,8,10,2,FALSE,0,0,1,0.25,0,0,3,0.75,0,0,0,0,0,0,0,0,0,0,4
Oc1ccc(F)cc1Cl,1.653222238,2.1847,0.594991352,9,145.9934706,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CNC(=O)c1ccc(CCc2cc(OCC(=O)O)cnc2)cc1,2.025666637,1.6898,0.811666354,23,314.1266571,2,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
NC=CCCNCc1ccccc1,2.2703106,1.6387,0.669235816,13,176.1313485,2,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=C(COc1ccc(-c2ccc(F)c(OCCC(O)C(=O)O)c2)cc1)OCC(O)(CO)C(F)(F)F,3.491269808,1.9148,0.250826544,35,506.1199952,4,8,1,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CC(Oc1cccc(Cl)c1)c1ccccc1,2.02215556,4.48,0.758286545,16,232.0654927,0,1,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
OCc1cc(Oc2cc(Oc3ccc(-c4ccc(NC=C5C=CCC5)cc4)cc3)ccc2)ccc1,2.544084625,8.0763,0.278452876,35,461.1990937,2,4,1,TRUE,0,0,0,0,1,0.2,4,0.8,0,0,0,0,0,0,0,0,0,0,5
CC1(C(F)(F)F)C=Cc2c(ccc(Cl)c2N)O1,3.742905037,3.6488,0.725346294,17,263.0324762,1,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Oc1c(F)cc(OC2(c3ccccc3)CC=CC2)cc1,2.745413143,4.1556,0.848679299,20,270.1056079,1,2,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3
O=C(O)c1cc(C(=O)OC(=O)c2cc(O)c(Oc3cccc(OC(C=Cc4ccccc4)C(=O)O)c3)cc2)ccc1,3.174651274,5.4253,0.170657459,41,554.1212969,3,8,2,FALSE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
CC(O)(CC(=O)O)C(CCC(=O)O)C(=O)c1ccc(F)c(Cl)c1,3.343957664,2.3685,0.622892754,23,346.0619441,3,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Brc1ccc(-c2cccc(-c3ccc(NC4CC=CC4)nc3)c2)cc1,2.293499053,6.3086,0.527513214,25,390.0731607,1,2,1,TRUE,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,4
CC(CCCC(=O)O)Oc1cc(C(N)=O)cc(Oc2ccc(OCCC(O)C3(CCC(O)CO)CCCCC3)cc2)c1,3.939153858,4.8137,0.164210881,42,587.309432,5,8,1,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Oc1cc(N=CCCC=C2C=CC(O)C2)ccc1Cl,4.003034066,3.7753,0.650004894,19,277.0869564,2,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2
Oc1ccc(NCc2cc(Oc3c(F)cccc3)ccc2)cc1,1.763103722,4.9357,0.656196066,23,309.116507,2,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(COc1c(Cl)c(O)cc(-c2c(O)cc(O)c(O)c2)c1)OCC(OP(=O)(O)O)C1CC(O)C(O)C(OCC(O)C(O)CCC2CCSC2)C1,5.404335614,2.0014,0.050611689,50,768.1619706,10,15,3,FALSE,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,4
O=C(O)C(O)CCS(=O)(=O)CC(OP(=O)(O)O)C1OCC(C2CC(CCOc3c(Cl)cc(Cl)cc3)C(O)CO2)O1,5.024382208,0.9981,0.177239208,40,652.0549187,5,11,2,FALSE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3
O=P(O)(O)OCC(C=CCCCc1ccc(N2C=CNC2)cc1)C1SCCC1O,4.626517959,2.9957,0.250244097,29,440.1534797,4,6,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3
COc1c(OC(C(=O)O)C(F)(F)F)ccc(-c2cc(OCC(=O)O)c(Cl)cc2)c1,2.854805862,3.8733,0.649737908,29,434.0380151,2,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
C=NC1OC(COC2C(COc3cc(Oc4ccc(-c5cc6ccccc6cn5)cc4)ccc3)OC(C(O)C(=O)O)C2O[PH](=O)(=O)O)CC1O,5.343351548,3.4959,0.109005175,50,710.1876758,4,13,2,FALSE,0,0,0,0,2,0.333333333,4,0.666666667,0,0,0,0,0,0,0,0,0,0,6
CCNCCC(O)CC(O)C1OCOC(C(O)C(CO)OCCOCC2OC(CC(=O)O)C(O)C(C(O)Cc3ccc(C(=O)O)cc3)O2)C1O,5.575686838,-2.7972,0.054141279,50,721.3156992,10,16,3,FALSE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
CC(C)CCOc1cccc(CNC(COP(=O)(O)O)C(CC(O)C(O)CCO)OC23CC(OCCO)C2C3O)c1,5.071037905,0.0692,0.087190155,41,607.2757625,8,11,3,FALSE,1,0.333333333,1,0.333333333,0,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3
O=CC=C(O)CCCNc1cccc(Oc2ccc(-c3ccc(F)cc3)cc2)c1,2.349883603,6.1179,0.199704226,29,391.1583718,2,4,1,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)c1ccc(-c2ccc(Oc3cccc(F)c3)cc2)cc1,1.614788025,4.9832,0.738813532,23,308.0848725,1,2,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Oc1cc(F)c(F)c(F)c1F,2.37062616,1.9486,0.354474475,11,166.0041776,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Oc1ccc2cc(C(F)(F)F)ccc2c1O,2.050484432,3.2698,0.679139502,16,228.0398141,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)C(=O)COc1cc(Cl)c(F)c(F)c1,2.480968256,1.6507,0.651885437,16,249.9844428,1,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=C1CC(O)C(C(=O)O)Oc2c1cc(-c1cc(F)c(F)cc1)cc2,3.159572024,2.4111,0.881061323,24,334.0652799,2,4,0,TRUE,0,0,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,3
CC(C=CC=CCc1ccc(N)nc1)c1ccccc1,3.04199632,4.1224,0.824879578,20,264.1626486,1,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)CCCCCC(C(=O)O)C(=O)Nc1ccc(O)c(Cl)c1,2.62736468,2.72,0.310280199,23,343.082265,4,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
COc1cc2cc(-c3ncc(Cl)cc3)ccc2cc1,1.79987272,4.5638,0.680115687,19,269.0607417,0,2,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
NC1CC(CC(=O)Cc2ccc(OC(CO)C(=O)O)cc2)CC(NCCO[PH](O)(O)O)N1CCOP(=O)(O)O,5.148243884,-1.5622,0.072174285,39,601.1801615,9,13,3,FALSE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CCCOC(F)(C(O)CO)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(CO)NC(=O)c1cc(OCC(CC(=O)O)C(C)C)ccc1,5.501089256,-4.4033,0.047748896,50,729.3219274,14,16,3,FALSE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=C(O)c1cc(COCC(O)CC=Cc2ccc(C(=O)NCC3=CC(C4=NCC=N4)CC=CC3O)cc2)ccc1,4.383350618,3.4419,0.302421303,40,543.2369358,4,7,1,TRUE,0,0,0,0,1,0.25,2,0.5,1,0.25,0,0,0,0,0,0,0,0,4
O=C(O)COc1cc(O)c2cc(O)c(OC(CO)C(=O)O)cc2c1,3.082470313,0.5387,0.486285352,24,338.063782,5,7,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc(CCCCC=CC=CC(=O)O)cc1,2.104730995,3.605,0.441053866,19,260.1412445,1,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
C=CC=CCCC(C)C1(O)CC(OCCCC(=O)Oc2cccc(C(=O)O)c2)CC(C(=O)NCC2OC(C(O)COP(=O)(O)O)C(O)C2O)C1,5.314704267,1.2209,0.032743438,50,729.2761565,8,12,3,FALSE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3
COc1ccc2CC(c3ccccc3)=CCCc2c1,2.108031911,4.2675,0.773177384,19,250.1357652,0,1,0,TRUE,0,0,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,3
O=C(O)c1ccc(-c2ccccc2)cc1,1.204881598,3.0518,0.804746851,15,198.0680796,1,1,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CCN(C)C(=O)c1ccc(Cc2ccccc2)cc1,1.601333559,3.3693,0.817767941,19,253.1466642,0,1,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1ccc(-c2nncc(OCC(O)C(O)C(O)C(O)COP(=O)(O)O)c2)cc1,3.930639094,-1.2265,0.195581984,31,460.0882961,7,10,1,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CCC(CCCC(=O)O)NC(=O)c1ccc(C(F)(F)F)cc1,2.448830339,3.4687,0.809019158,22,317.1238781,2,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CC(=CCc1cccc(OCC(O)C2C3COC(C(O)CO)C(O)C32)c1)C1(O)CCC=CC(=O)C1,5.236019547,0.9305,0.323999488,35,488.2410181,5,8,0,TRUE,1,0.25,0,0,0,0,2,0.5,1,0.25,0,0,0,0,0,0,0,0,4
CCOC(CCCOc1cccc(C(=O)NCC(=O)O)c1)C(O)C(=O)O,3.070430967,0.5106,0.390423137,26,369.1423667,4,6,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=C(O)C(O)=CCOc1ccc(OCCC=CCC(F)(F)F)c(C(=O)O)c1,2.921726594,3.5676,0.242222169,27,390.0926375,3,5,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CCCCNC(=O)CCCC(=O)C(CC(=O)O)C(=O)Nc1cccc(NCC(=O)OCC2(O)C(=O)C(OP(=O)(O)O)C(OP(=O)(O)O)C2O)c1,4.843758619,-1.0427,0.030976325,50,755.1703847,10,14,3,FALSE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2
O=P(O)(O)OCC(Oc1ccc(Oc2ccc(-c3ccc(Cl)cc3)cc2)cc1)C1OC(F)(F)C(OC2=CC=CC2)C1O,4.444457518,6.2375,0.213306941,42,622.0971032,3,7,2,FALSE,0,0,0,0,2,0.4,3,0.6,0,0,0,0,0,0,0,0,0,0,5
COc1ccc(-c2ccc(OCCC3OP(=O)(OF)CC=CC=CCCNC(=O)C(O)C(O)COC3CO[PH](O)(O)O)cc2)cc1,5.741903073,2.7532,0.198869927,46,691.1958918,6,13,3,FALSE,0,0,0,0,0,0,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3
CC=CC=CCCC,2.862474065,2.9188,0.489883522,8,110.1095504,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nc1c(Cl)cccc1,1.495877561,1.9222,0.529786082,8,127.0188769,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
N=Cc1cc(OC2COCC(O)C2)ccc1,3.620561517,1.21287,0.754084921,16,221.1051933,2,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)COc1cc(OC2CCC(O)C(O)(CC(=O)O)C2)c(F)cc1,3.610462129,0.7871,0.562029522,25,358.1063958,4,6,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
FC(F)(F)c1cccc(CCc2ccc(Nc3ccccc3)nn2)c1,2.114889698,5.0242,0.706400336,25,343.1296322,1,3,1,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
CC(C)C(F)(CCCCO)COc1cccc(Cl)c1,3.060130417,4.2457,0.724898209,19,288.1292358,1,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
COP(=O)(O)C(F)(F)c1c(CCc2cc(C3=NN=C(c4ccccc4)N3)ccc2)ccc(F)c1,3.407074067,5.9441,0.300318995,34,487.1272628,2,4,1,TRUE,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,4
O=CCC1OC(CO)C(O)C(O)C(c2ccc(Cl)cc2Oc2ccc3Cc4c(ccc(-c5ccc(Cl)cc5)c4)Oc3c2)O1,4.255100566,6.2349,0.182882675,43,622.1161232,3,8,2,FALSE,0,0,0,0,0,0,5,0.833333333,1,0.166666667,0,0,0,0,0,0,0,0,6
CC=CC=CCNC(=O)c1ccc(Cl)cc1,2.218810014,3.2021,0.79824429,16,235.0763917,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Oc1c(F)c(Cl)cc(Cc2c(F)cccc2)c1,2.121520264,3.9146,0.861371767,17,254.030999,1,1,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Oc1c(F)ccc(-c2ccc(N3C=CCC3)cc2)n1,2.751347685,3.3171,0.895051159,19,256.1011913,1,3,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3
CC=C1CCCCC1,2.667051474,2.8968,0.420486653,8,110.1095504,0,0,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=C(Nc1ccc(-c2ccc(Oc3ccccc3)cc2)cc1)c1ccccc1,1.547557313,6.3982,0.444376095,28,365.1415788,1,2,1,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
CNC(=O)c1ccc(-c2cnccc2)cc1,1.581303659,2.1082,0.82794736,16,212.094963,1,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CC(C)Oc1c(F)cc(F)c(F)c1Cl,2.48269597,3.5445,0.551519359,14,224.0215772,0,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
C=CC=CC=C1CCCCC1,3.111010913,3.6191,0.524566511,11,148.1252005,0,0,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CC=CC=CNc1ncc(NCc2cc(OCC(CCC(=O)O)C(=O)O)ccc2)cc1,3.276625656,4.1398,0.353456438,31,425.195071,4,6,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CC(C)=CCNC(=O)c1cc(OCCC(C)CC2CCCCN(CC(O)CO)C2=O)ccc1,3.707012237,3.1596,0.416302641,33,460.2937224,3,5,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2
O=C1CNC(c2c(O)ccc(Cl)c2)=N1,2.844621414,0.922,0.724830356,14,210.0196051,2,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2
COC1(C(=O)Cc2cccc(C=NC(=N)c3cccc(O)c3)c2)CCCCC1F,3.930872025,4.24557,0.565727757,29,396.1849209,2,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
C=CC=CSCCCC(=CCOc1c(F)ccc(Cc2cc3c(cc2)C(=O)NCN3)c1)c1cc(NCC(O)COP(=O)(O)OCl)ncc1,4.66025298,6.66,0.051431069,48,718.1793131,5,10,2,FALSE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
CN(c1ccc(C(=O)O)cc1)C1(OCCO)CCCCC1O,3.615637276,1.4611,0.689349367,22,309.1576228,3,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)CCOCCC(O)CC(O)(CNCC=Cc1ccc(C(F)(F)F)cc1)c1ccccc1,3.591126797,3.8284,0.306337563,34,481.2076077,4,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1ccc(C(=O)c2ccc(C(F)(F)F)cc2)cc1,1.668118924,3.6346,0.879329901,21,294.0503788,1,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
NC(=O)c1c(OC(O)=CCCc2ccccc2F)ccc(F)c1,2.458227273,3.4747,0.80075746,23,319.1019998,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CC=CN(C)c1ccc(C(=O)OC(=O)c2ccc(-c3ccc(O)cc3)cc2)cn1,2.638028899,4.4212,0.514770182,29,388.1423071,1,6,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)CCCCSc1ccc(Oc2cccnc2)cc1,1.989076155,4.2209,0.584161771,21,303.0929144,1,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CC=CC=CC=CC(O)C(O)C1OC(COC(COP(=O)(O)O)C(O)C(O)C(O)CNC(=O)c2cc(Cl)ccc2)C(O)C1O,5.212827835,-1.4535,0.067361273,44,667.1796692,10,12,3,FALSE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2
C=CNC1CC(C(=O)OC(CCCCc2ccc(C3CCCS3)cc2)C(=O)O)NC(NCC(CO)OCC(=O)O)N1,5.111503712,1.3099,0.095656509,41,594.2723353,7,11,3,FALSE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3
CC(C)Oc1c(F)c(O)c2ccccc2c1,2.133044979,3.4717,0.839204954,16,220.0899579,1,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CCC=NCc1ccc(C)cc1,2.370956041,2.97582,0.604233939,12,161.1204495,0,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=C(O)c1cc(OC(=O)c2ccccc2)ccc1,1.470143933,2.604,0.66335114,18,242.0579088,1,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CC(CCOc1ccc(C(F)(F)F)cc1O)Cc1ccc(O)nc1,3.041524686,4.1593,0.828116186,24,341.1238781,2,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(NCC(=O)C(O)C(=O)Oc1ccc(Oc2ccc(-c3cc(O)c(Cl)cc3)cc2)cc1Cl)c1ccc(Cl)cc1,3.071974233,6.0771,0.120952945,40,599.030535,3,7,2,FALSE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1ccc(-c2ccc(Oc3ccccc3)cc2)cc1,1.381344117,5.1545,0.655382207,21,276.1150298,0,2,1,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
CC(C=CC(N)C(=O)NCC(OCC(NCc1ccccc1)C(F)(F)F)C(=O)c1ccccc1)OC(=O)c1ccc(F)c(F)c1,4.268350075,4.4986,0.097648868,45,633.2262122,3,7,1,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)COC1CCC(O)(c2cccc(C3N=CC(NC(=O)C(=O)O)N3)c2)C(O)C1,4.742894207,-0.9117,0.317211989,30,421.1485147,6,8,1,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3
C=CC=CN(C)C(COC(=O)CC(=O)Oc1cccc(CN=Cc2ccc(-c3ccc(F)cc3)cc2)c1)Cc1ccccc1,3.532546436,7.1933,0.051121343,44,590.2580858,0,6,2,FALSE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
c1ccc(Cc2ccccc2)cc1,1.028425568,3.2774,0.645200185,13,168.0939004,0,0,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CC=CCCC,2.534791125,2.3626,0.450422813,6,84.09390038,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC=C(C)Oc1ccc(-c2ccc(F)cc2)cc1,2.062684841,5.1853,0.684279169,19,256.1263434,0,1,1,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)CCCC(CCC=Cc1ccccc1)C1=CC=CN1,3.014388447,4.8468,0.695043675,22,297.172879,2,1,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2
Oc1c(Cl)ccc(Cl)c1,1.74327993,2.699,0.622739722,9,161.9639201,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=Nc1c(Cl)cc(C(=O)NCCO)cc1,2.261516233,1.46,0.766098192,15,228.0301698,2,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CC(O)CC(C)COc1cc(C=CC=CC(F)(F)F)ccc1,3.50027971,4.6041,0.745106316,22,314.1493646,1,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
C=CC=CC=CCC(C)C1=CC=CC1,4.180122887,4.1973,0.564462516,14,186.1408506,0,0,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C(O)c1ccccc1,1.054917238,1.3848,0.610603539,9,122.0367794,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
